0.0,0.1726
1.0,0.24037
2.0,0.30828
3.0,0.37633
4.0,0.44452
5.0,0.5128499999999999
6.0,0.5813200000000001
7.0,0.64993
8.0,0.71868
9.0,0.7875699999999999
10.0,0.8565999999999999
11.0,0.9257699999999999
12.0,0.99508
13.0,1.06453
14.0,1.13412
15.0,1.2038499999999999
16.0,1.27372
17.0,1.34373
18.0,1.41388
19.0,1.48417
20.0,1.5546
21.0,1.62517
22.0,1.6958799999999998
23.0,1.76673
24.0,1.83772
25.0,1.90885
26.0,1.98012
27.0,2.0515299999999996
28.0,2.12308
29.0,2.19477
30.0,2.2666
31.0,2.3385700000000003
32.0,2.41068
33.0,2.4829299999999996
34.0,2.55532
35.0,2.62785
36.0,2.70052
37.0,2.7733299999999996
38.0,2.84628
39.0,2.91937
40.0,2.9926
41.0,3.06597
42.0,3.13948
43.0,3.21313
44.0,3.28692
45.0,3.36085
46.0,3.43492
47.0,3.50913
48.0,3.58348
49.0,3.65797
50.0,3.7325999999999997
51.0,3.8073699999999997
52.0,3.88228
53.0,3.95733
54.0,4.03252
55.0,4.107849999999999
56.0,4.18332
57.0,4.25893
58.0,4.33468
59.0,4.41057
60.0,4.486599999999999
61.0,4.5627699999999995
62.0,4.63908
63.0,4.715529999999999
64.0,4.79212
65.0,4.86885
66.0,4.94572
67.0,5.02273
68.0,5.099880000000001
69.0,5.177169999999999
70.0,5.2546
71.0,5.33217
72.0,5.409879999999999
73.0,5.48773
74.0,5.56572
75.0,5.64385
76.0,5.72212
77.0,5.800529999999999
78.0,5.87908
79.0,5.95777
80.0,6.0366
81.0,6.11557
82.0,6.19468
83.0,6.27393
84.0,6.35332
85.0,6.432849999999999
86.0,6.512519999999999
87.0,6.59233
88.0,6.67228
89.0,6.75237
90.0,6.8326
91.0,6.91297
92.0,6.99348
93.0,7.07413
94.0,7.15492
95.0,7.23585
96.0,7.3169200000000005
97.0,7.398129999999999
98.0,7.47948
99.0,7.560969999999999
100.0,7.6426
101.0,7.72437
102.0,7.806279999999999
103.0,7.88833
104.0,7.9705200000000005
105.0,8.05285
106.0,8.13532
107.0,8.217929999999999
108.0,8.300679999999998
109.0,8.383569999999999
110.0,8.466599999999998
111.0,8.549769999999999
112.0,8.63308
113.0,8.716529999999999
114.0,8.80012
115.0,8.883849999999999
116.0,8.967719999999998
117.0,9.05173
118.0,9.135879999999998
119.0,9.22017
120.0,9.304599999999997
121.0,9.389169999999998
122.0,9.47388
123.0,9.558729999999999
124.0,9.64372
125.0,9.72885
126.0,9.814119999999999
127.0,9.899529999999999
128.0,9.985079999999998
129.0,10.07077
130.0,10.1566
131.0,10.242569999999997
132.0,10.328679999999999
133.0,10.414929999999998
134.0,10.50132
135.0,10.58785
136.0,10.67452
137.0,10.761329999999997
138.0,10.848279999999999
139.0,10.935369999999999
140.0,11.022599999999999
141.0,11.109969999999999
142.0,11.197479999999999
143.0,11.285129999999999
144.0,11.372919999999999
145.0,11.460849999999999
146.0,11.548919999999999
147.0,11.637129999999999
148.0,11.725479999999997
149.0,11.813969999999998
150.0,11.9026
151.0,11.99137
152.0,12.08028
153.0,12.16933
154.0,12.258519999999999
155.0,12.347849999999998
156.0,12.43732
157.0,12.52693
158.0,12.616679999999999
159.0,12.706569999999997
160.0,12.796599999999998
161.0,12.886769999999999
162.0,12.977079999999999
163.0,13.06753
164.0,13.15812
165.0,13.248849999999997
166.0,13.339719999999998
167.0,13.430729999999999
168.0,13.52188
169.0,13.61317
170.0,13.704599999999997
171.0,13.796169999999998
172.0,13.88788
173.0,13.97973
174.0,14.07172
175.0,14.16385
176.0,14.256119999999997
177.0,14.348529999999998
178.0,14.44108
179.0,14.533769999999999
180.0,14.6266
181.0,14.719569999999997
182.0,14.812679999999999
183.0,14.905929999999998
184.0,14.999319999999999
185.0,15.092849999999999
186.0,15.18652
187.0,15.280329999999998
188.0,15.374279999999999
189.0,15.468369999999998
190.0,15.5626
191.0,15.65697
192.0,15.751479999999999
193.0,15.846129999999999
194.0,15.940919999999998
195.0,16.03585
196.0,16.13092
197.0,16.22613
198.0,16.321479999999998
199.0,16.41697
200.0,16.5126
201.0,16.608369999999997
202.0,16.70428
203.0,16.80033
204.0,16.89652
205.0,16.992849999999997
206.0,17.089319999999997
207.0,17.18593
208.0,17.28268
209.0,17.379569999999998
210.0,17.476599999999998
211.0,17.57377
212.0,17.67108
213.0,17.76853
214.0,17.86612
215.0,17.963849999999997
216.0,18.061719999999998
217.0,18.15973
218.0,18.25788
219.0,18.35617
220.0,18.4546
221.0,18.553169999999998
222.0,18.65188
223.0,18.75073
224.0,18.849719999999998
225.0,18.94885
226.0,19.048119999999997
227.0,19.14753
228.0,19.24708
229.0,19.34677
230.0,19.4466
231.0,19.54657
232.0,19.64668
233.0,19.74693
234.0,19.84732
235.0,19.94785
236.0,20.04852
237.0,20.14933
238.0,20.25028
239.0,20.35137
240.0,20.452599999999997
241.0,20.55397
242.0,20.655479999999997
243.0,20.75713
244.0,20.858919999999998
245.0,20.960849999999997
246.0,21.06292
247.0,21.165129999999998
248.0,21.26748
249.0,21.36997
250.0,21.4726
251.0,21.57537
252.0,21.678279999999997
253.0,21.78133
254.0,21.88452
255.0,21.987849999999998
256.0,22.09132
257.0,22.194929999999996
258.0,22.29868
259.0,22.402569999999997
260.0,22.5066
261.0,22.61077
262.0,22.715079999999997
263.0,22.81953
264.0,22.92412
265.0,23.028850000000002
266.0,23.13372
267.0,23.23873
268.0,23.34388
269.0,23.44917
270.0,23.5546
271.0,23.660169999999997
272.0,23.76588
